2021-05-02 19:27:44,982 | root | INFO |  ------------------------ Starting new upload ------------------------ 
2021-05-09 08:54:19,248 | root | INFO | Using /home/madskillz/TROUT.1080p/Undergods.2020.AMZN.WEB-DL.1080p.DDP.5.1.H.264-TROUT.mkv to generate screenshots
2021-05-09 08:54:19,924 | root | INFO | Taking a screenshot at 00:13:07
2021-05-09 08:54:20,431 | root | INFO | Taking a screenshot at 00:26:14
2021-05-09 08:54:21,114 | root | INFO | Taking a screenshot at 00:39:21
2021-05-09 08:54:21,755 | root | INFO | Taking a screenshot at 00:52:29
2021-05-09 08:54:22,350 | root | INFO | Taking a screenshot at 01:05:36
2021-05-09 08:54:22,868 | root | INFO | Taking a screenshot at 01:18:43
2021-05-09 08:54:36,146 | root | INFO | All 6 images have been upload to freeimage
2021-05-09 08:54:36,147 | root | INFO | We've uploaded 6 to freeimage
2021-05-09 08:54:36,154 | root | INFO | Now starting tracker specific tasks
2021-05-09 08:54:36,154 | root | INFO | Trying to upload to: BHD
2021-05-09 08:54:36,995 | root | INFO | Creating the .torrent file now
2021-05-09 08:54:36,995 | root | INFO | announce url: https://beyond-hd.me/announce/
2021-05-09 08:54:36,995 | root | INFO | Existing .torrent file does not exist so we need to generate a new one
2021-05-09 08:54:38,639 | root | INFO | Trying to write into [BHD]Undergods 2021 AMZN WEB-DL 1080p DDP 5.1 H.264-TROUT.torrent
2021-05-09 08:54:38,639 | root | INFO | Successfully created the following file: /home/madskillz/xpbot/temp_upload/BHD-Undergods 2021 AMZN WEB-DL 1080p DDP 5.1 H.264-TROUT.torrent
2021-05-09 08:54:38,639 | root | INFO | Upload live status: Draft (Hidden)
2021-05-09 08:54:38,639 | root | INFO | Uploading anonymously
2021-05-09 08:54:38,640 | root | INFO | Attempting to upload to: BHD
2021-05-09 08:54:39,927 | root | INFO | Payload for BHD is {'name': 'Undergods 2021 AMZN WEB-DL 1080p DDP 5.1 H.264-TROUT', 'description': '[center][quote][size=16][color=#3774F6][b]Undergods 2021 AMZN WEB-DL 1080p DDP 5.1 H.264-TROUT[/b][/color][/size][/quote][br][/br][size=20][b]-SCREENSHOTS-[/b][/size][br][/br][br][/br][url=https://freeimage.host/i/BuJDGf][img=300x300]https://iili.io/BuJDGf.md.png[/img][/url] [url=https://freeimage.host/i/BuJb44][img=300x300]https://iili.io/BuJb44.md.png[/img][/url] [url=https://freeimage.host/i/BuJp3l][img=300x300]https://iili.io/BuJp3l.md.png[/img][/url] [url=https://freeimage.host/i/BuJya2][img=300x300]https://iili.io/BuJya2.md.png[/img][/url] [url=https://freeimage.host/i/Bud9vS][img=300x300]https://iili.io/Bud9vS.md.png[/img][/url] [url=https://freeimage.host/i/BudHy7][img=300x300]https://iili.io/BudHy7.md.png[/img][/url] [br][/br][br][/br][quote][size=16]With a name like [color=#3774F6][b]TROUT[/b][/color], it has to be good[/size][/quote][br][/br][img]https://beyondhd.co/images/2021/05/02/6d61ce3c20451cdc3267f9879b9485e1.png[/img][/center]', 'live': '0', 'anon': '1', 'category_id': '1', 'type': '1080p', 'source': 'WEB', 'imdb_id': '8043434', 'tmdb_id': '714273', 'tags': 'WEBDL'}
2021-05-09 08:54:39,928 | root | INFO | Files for BHD is [('file', <_io.BufferedReader name='/home/madskillz/xpbot/temp_upload/BHD-Undergods 2021 AMZN WEB-DL 1080p DDP 5.1 H.264-TROUT.torrent'>), ('mediainfo', <_io.BufferedReader name='/home/madskillz/xpbot/temp_upload/mediainfo.txt'>)]
2021-05-09 08:54:40,955 | root | INFO | POST Request: https://beyond-hd.me/api/upload/ea9b32385ca9869a839466b2aa9cdc9d
2021-05-09 08:54:40,956 | root | INFO | Response code: 200
2021-05-09 08:54:40,956 | root | INFO | upload response for BHD: b'{"status_code":1,"status_message":"Draft has been successfully saved.","success":true}'
2021-05-09 08:54:40,956 | root | INFO | Upload to BHD was a success!
2021-05-09 08:54:41,018 | root | INFO | Total runtime is 25.0742 seconds
2021-05-09 08:55:46,460 | root | INFO |  ------------------------ Starting new upload ------------------------ 
2021-05-09 08:55:46,924 | root | INFO | Running in regular '-path' mode, starting upload now
2021-05-09 08:55:46,926 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/temp_upload/
2021-05-09 08:55:46,930 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/images/screenshots/
2021-05-09 08:55:46,930 | root | INFO | uploading the following file: /home/madskillz/TROUT.720p/Undergods.2020.AMZN.WEB-DL.720p.DDP.5.1.H.264-TROUT.mkv
2021-05-09 08:55:47,917 | root | INFO | Used regex to identify the video_codec: H.264
2021-05-09 08:55:48,014 | root | INFO | Used (pymediainfo + audio_codec_dict) to identify the audio codec: DDP
2021-05-09 08:55:48,072 | root | INFO | Generating mediainfo.txt
2021-05-09 08:55:48,072 | root | INFO | Using the following path in mediainfo.txt: Undergods.2020.AMZN.WEB-DL.720p.DDP.5.1.H.264-TROUT.mkv
2021-05-09 08:55:48,134 | root | INFO | Saving mediainfo to: /home/madskillz/xpbot/temp_upload/mediainfo.txt
2021-05-09 08:55:48,152 | root | INFO | Used Regex to extract the WEB Source: AMZN
2021-05-09 08:55:48,153 | root | INFO | No custom 'edition' found for this torrent
2021-05-09 08:55:48,153 | root | INFO | We are missing 'tmdb' starting TMDB API request now
2021-05-09 08:55:48,566 | root | INFO | GET Request: {'movie_results': [{'adult': False, 'backdrop_path': '/jT14akNKsptUJWf8foSicLPTdQQ.jpg', 'genre_ids': [14], 'original_language': 'en', 'original_title': 'Undergods', 'poster_path': '/53PDaEyM1MPIAgbphIWUKwAqTmO.jpg', 'id': 714273, 'video': False, 'vote_average': 0.0, 'overview': 'An otherworldly journey through a Europe in decline - a collection of darkly humorous, fantasy tales about ill-fated characters and doomed fortune.', 'release_date': '2021-05-17', 'vote_count': 0, 'title': 'Undergods', 'popularity': 11.285}], 'person_results': [], 'tv_results': [], 'tv_episode_results': [], 'tv_season_results': []}
2021-05-09 08:55:48,953 | root | INFO | GET Request: https://api.themoviedb.org/3/movie/714273?api_key=2f426445f1e6100085f45800bfa7dccf
2021-05-09 08:55:48,953 | root | INFO | Using the title we got from TMDB: Undergods
2021-05-09 08:55:49,013 | root | INFO | Using /home/madskillz/TROUT.720p/Undergods.2020.AMZN.WEB-DL.720p.DDP.5.1.H.264-TROUT.mkv to generate screenshots
2021-05-09 08:55:49,254 | root | INFO | Taking a screenshot at 00:13:07
2021-05-09 08:55:49,570 | root | INFO | Taking a screenshot at 00:26:14
2021-05-09 08:55:49,812 | root | INFO | Taking a screenshot at 00:39:21
2021-05-09 08:55:50,141 | root | INFO | Taking a screenshot at 00:52:29
2021-05-09 08:55:50,419 | root | INFO | Taking a screenshot at 01:05:36
2021-05-09 08:55:50,671 | root | INFO | Taking a screenshot at 01:18:43
2021-05-09 08:55:58,585 | root | INFO | All 6 images have been upload to freeimage
2021-05-09 08:55:58,585 | root | INFO | We've uploaded 6 to freeimage
2021-05-09 08:55:58,591 | root | INFO | Now starting tracker specific tasks
2021-05-09 08:55:58,591 | root | INFO | Trying to upload to: BHD
2021-05-09 08:55:59,853 | root | INFO | Creating the .torrent file now
2021-05-09 08:55:59,854 | root | INFO | announce url: https://beyond-hd.me/announce/
2021-05-09 08:55:59,854 | root | INFO | Existing .torrent file does not exist so we need to generate a new one
2021-05-09 08:56:00,592 | root | INFO | Trying to write into [BHD]Undergods 2021 AMZN WEB-DL 720p DDP 5.1 H.264-TROUT.torrent
2021-05-09 08:56:00,592 | root | INFO | Successfully created the following file: /home/madskillz/xpbot/temp_upload/BHD-Undergods 2021 AMZN WEB-DL 720p DDP 5.1 H.264-TROUT.torrent
2021-05-09 08:56:00,592 | root | INFO | Upload live status: Draft (Hidden)
2021-05-09 08:56:00,592 | root | INFO | Uploading anonymously
2021-05-09 08:56:00,592 | root | INFO | Attempting to upload to: BHD
2021-05-09 08:56:01,762 | root | INFO | Payload for BHD is {'name': 'Undergods 2021 AMZN WEB-DL 720p DDP 5.1 H.264-TROUT', 'description': '[center][quote][size=16][color=#3774F6][b]Undergods 2021 AMZN WEB-DL 720p DDP 5.1 H.264-TROUT[/b][/color][/size][/quote][br][/br][size=20][b]-SCREENSHOTS-[/b][/size][br][/br][br][/br][url=https://freeimage.host/i/Buddu9][img=300x300]https://iili.io/Buddu9.md.png[/img][/url] [url=https://freeimage.host/i/Bud2je][img=300x300]https://iili.io/Bud2je.md.png[/img][/url] [url=https://freeimage.host/i/Bud3Zu][img=300x300]https://iili.io/Bud3Zu.md.png[/img][/url] [url=https://freeimage.host/i/BudKCb][img=300x300]https://iili.io/BudKCb.md.png[/img][/url] [url=https://freeimage.host/i/BudfGj][img=300x300]https://iili.io/BudfGj.md.png[/img][/url] [url=https://freeimage.host/i/Budq6x][img=300x300]https://iili.io/Budq6x.md.png[/img][/url] [br][/br][br][/br][quote][size=16]With a name like [color=#3774F6][b]TROUT[/b][/color], it has to be good[/size][/quote][br][/br][img]https://beyondhd.co/images/2021/05/02/6d61ce3c20451cdc3267f9879b9485e1.png[/img][/center]', 'live': '0', 'anon': '1', 'category_id': '1', 'type': '720p', 'source': 'WEB', 'imdb_id': '8043434', 'tmdb_id': '714273', 'tags': 'WEBDL', 'sd': 1}
2021-05-09 08:56:01,762 | root | INFO | Files for BHD is [('file', <_io.BufferedReader name='/home/madskillz/xpbot/temp_upload/BHD-Undergods 2021 AMZN WEB-DL 720p DDP 5.1 H.264-TROUT.torrent'>), ('mediainfo', <_io.BufferedReader name='/home/madskillz/xpbot/temp_upload/mediainfo.txt'>)]
2021-05-09 08:56:02,632 | root | INFO | POST Request: https://beyond-hd.me/api/upload/ea9b32385ca9869a839466b2aa9cdc9d
2021-05-09 08:56:02,632 | root | INFO | Response code: 200
2021-05-09 08:56:02,632 | root | INFO | upload response for BHD: b'{"status_code":1,"status_message":"Draft has been successfully saved.","success":true}'
2021-05-09 08:56:02,632 | root | INFO | Upload to BHD was a success!
2021-05-09 08:56:02,688 | root | INFO | Total runtime is 16.2271 seconds
2021-05-09 09:11:25,079 | root | INFO |  ------------------------ Starting new upload ------------------------ 
2021-05-09 09:11:26,246 | root | INFO | Running in regular '-path' mode, starting upload now
2021-05-09 09:11:26,249 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/temp_upload/
2021-05-09 09:11:26,252 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/images/screenshots/
2021-05-09 09:11:26,252 | root | INFO | uploading the following file: /home/madskillz/TROUT.720p/Make.Us.Dream.2018.AMZN.WEB-DL.720p.DDP.5.1.H.264-TROUT.mkv
2021-05-09 09:11:27,260 | root | INFO | Used regex to identify the video_codec: H.264
2021-05-09 09:11:27,527 | root | INFO | Used (pymediainfo + audio_codec_dict) to identify the audio codec: DDP
2021-05-09 09:11:27,787 | root | INFO | Generating mediainfo.txt
2021-05-09 09:11:27,787 | root | INFO | Using the following path in mediainfo.txt: Make.Us.Dream.2018.AMZN.WEB-DL.720p.DDP.5.1.H.264-TROUT.mkv
2021-05-09 09:11:28,050 | root | INFO | Saving mediainfo to: /home/madskillz/xpbot/temp_upload/mediainfo.txt
2021-05-09 09:11:28,070 | root | INFO | Used Regex to extract the WEB Source: AMZN
2021-05-09 09:11:28,071 | root | INFO | No custom 'edition' found for this torrent
2021-05-09 09:11:28,071 | root | INFO | We are missing 'tmdb' starting TMDB API request now
2021-05-09 09:11:28,520 | root | INFO | GET Request: {'movie_results': [{'adult': False, 'backdrop_path': '/7htEgZpTc1YOsAZkzXShas2grtd.jpg', 'genre_ids': [99], 'id': 561894, 'original_language': 'en', 'original_title': 'Make Us Dream', 'overview': 'Steven Gerrard became perhaps the greatest player in the history of Liverpool FC, but did so when success and trophies were declining. It became his personal mission to lift the famous club back to the top. That loyalty raised him to God-like status with Liverpool fans, but was an unbearable burden, bringing with it a profound sense of responsibility to live up to their and his own expectations.', 'poster_path': '/ikuKQxE1tfVMCIZVsMyePaZlNEy.jpg', 'release_date': '2018-11-15', 'title': 'Make Us Dream', 'video': False, 'vote_average': 8.0, 'vote_count': 40, 'popularity': 8.757}], 'person_results': [], 'tv_results': [], 'tv_episode_results': [], 'tv_season_results': []}
2021-05-09 09:11:28,922 | root | INFO | GET Request: https://api.themoviedb.org/3/movie/561894?api_key=2f426445f1e6100085f45800bfa7dccf
2021-05-09 09:11:28,922 | root | INFO | Using the title we got from TMDB: Make Us Dream
2021-05-09 09:11:29,195 | root | INFO | Using /home/madskillz/TROUT.720p/Make.Us.Dream.2018.AMZN.WEB-DL.720p.DDP.5.1.H.264-TROUT.mkv to generate screenshots
2021-05-09 09:11:29,572 | root | INFO | Taking a screenshot at 00:14:47
2021-05-09 09:11:29,946 | root | INFO | Taking a screenshot at 00:29:35
2021-05-09 09:11:30,268 | root | INFO | Taking a screenshot at 00:44:23
2021-05-09 09:11:30,572 | root | INFO | Taking a screenshot at 00:59:10
2021-05-09 09:11:30,886 | root | INFO | Taking a screenshot at 01:13:58
2021-05-09 09:11:31,186 | root | INFO | Taking a screenshot at 01:28:46
2021-05-09 09:11:42,063 | root | INFO | All 6 images have been upload to freeimage
2021-05-09 09:11:42,064 | root | INFO | We've uploaded 6 to freeimage
2021-05-09 09:11:42,069 | root | INFO | Now starting tracker specific tasks
2021-05-09 09:11:42,069 | root | INFO | Trying to upload to: BHD
2021-05-09 09:11:42,918 | root | INFO | Creating the .torrent file now
2021-05-09 09:11:42,919 | root | INFO | announce url: https://beyond-hd.me/announce/
2021-05-09 09:11:42,919 | root | INFO | Existing .torrent file does not exist so we need to generate a new one
2021-05-09 09:11:44,328 | root | INFO | Trying to write into [BHD]Make Us Dream 2018 AMZN WEB-DL 720p DDP 5.1 H.264-TROUT.torrent
2021-05-09 09:11:44,328 | root | INFO | Successfully created the following file: /home/madskillz/xpbot/temp_upload/BHD-Make Us Dream 2018 AMZN WEB-DL 720p DDP 5.1 H.264-TROUT.torrent
2021-05-09 09:11:44,328 | root | INFO | Upload live status: Draft (Hidden)
2021-05-09 09:11:44,329 | root | INFO | Uploading anonymously
2021-05-09 09:11:44,329 | root | INFO | Attempting to upload to: BHD
2021-05-09 09:11:45,626 | root | INFO | Payload for BHD is {'name': 'Make Us Dream 2018 AMZN WEB-DL 720p DDP 5.1 H.264-TROUT', 'description': '[center][quote][size=16][color=#3774F6][b]Make Us Dream 2018 AMZN WEB-DL 720p DDP 5.1 H.264-TROUT[/b][/color][/size][/quote][br][/br][size=20][b]-SCREENSHOTS-[/b][/size][br][/br][br][/br][url=https://freeimage.host/i/Budcap][img=300x300]https://iili.io/Budcap.md.png[/img][/url] [url=https://freeimage.host/i/Budl8N][img=300x300]https://iili.io/Budl8N.md.png[/img][/url] [url=https://freeimage.host/i/Bud19I][img=300x300]https://iili.io/Bud19I.md.png[/img][/url] [url=https://freeimage.host/i/BudEut][img=300x300]https://iili.io/BudEut.md.png[/img][/url] [url=https://freeimage.host/i/BudMtn][img=300x300]https://iili.io/BudMtn.md.png[/img][/url] [url=https://freeimage.host/i/BudWns][img=300x300]https://iili.io/BudWns.md.png[/img][/url] [br][/br][br][/br][quote][size=16]With a name like [color=#3774F6][b]TROUT[/b][/color], it has to be good[/size][/quote][br][/br][img]https://beyondhd.co/images/2021/05/02/6d61ce3c20451cdc3267f9879b9485e1.png[/img][/center]', 'live': '0', 'anon': '1', 'category_id': '1', 'type': '720p', 'source': 'WEB', 'imdb_id': '9206562', 'tmdb_id': '561894', 'tags': 'WEBDL', 'sd': 1}
2021-05-09 09:11:45,626 | root | INFO | Files for BHD is [('file', <_io.BufferedReader name='/home/madskillz/xpbot/temp_upload/BHD-Make Us Dream 2018 AMZN WEB-DL 720p DDP 5.1 H.264-TROUT.torrent'>), ('mediainfo', <_io.BufferedReader name='/home/madskillz/xpbot/temp_upload/mediainfo.txt'>)]
2021-05-09 09:11:46,746 | root | INFO | POST Request: https://beyond-hd.me/api/upload/ea9b32385ca9869a839466b2aa9cdc9d
2021-05-09 09:11:46,746 | root | INFO | Response code: 200
2021-05-09 09:11:46,746 | root | INFO | upload response for BHD: b'{"status_code":1,"status_message":"Draft has been successfully saved.","success":true}'
2021-05-09 09:11:46,746 | root | INFO | Upload to BHD was a success!
2021-05-09 09:11:46,812 | root | INFO | Total runtime is 21.7335 seconds
2021-05-09 09:12:03,897 | root | INFO |  ------------------------ Starting new upload ------------------------ 
2021-05-09 09:12:04,471 | root | INFO | Running in regular '-path' mode, starting upload now
2021-05-09 09:12:04,474 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/temp_upload/
2021-05-09 09:12:04,477 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/images/screenshots/
2021-05-09 09:12:04,477 | root | INFO | uploading the following file: /home/madskillz/TROUT.1080p/Make.Us.Dream.2018.AMZN.WEB-DL.1080p.DDP.5.1.H.264-TROUT.mkv
2021-05-09 09:12:05,558 | root | INFO | Used regex to identify the video_codec: H.264
2021-05-09 09:12:05,877 | root | INFO | Used (pymediainfo + audio_codec_dict) to identify the audio codec: DDP
2021-05-09 09:12:06,203 | root | INFO | Generating mediainfo.txt
2021-05-09 09:12:06,203 | root | INFO | Using the following path in mediainfo.txt: Make.Us.Dream.2018.AMZN.WEB-DL.1080p.DDP.5.1.H.264-TROUT.mkv
2021-05-09 09:12:06,514 | root | INFO | Saving mediainfo to: /home/madskillz/xpbot/temp_upload/mediainfo.txt
2021-05-09 09:12:06,538 | root | INFO | Used Regex to extract the WEB Source: AMZN
2021-05-09 09:12:06,539 | root | INFO | No custom 'edition' found for this torrent
2021-05-09 09:12:06,539 | root | INFO | We are missing 'tmdb' starting TMDB API request now
2021-05-09 09:12:06,931 | root | INFO | GET Request: {'movie_results': [{'adult': False, 'backdrop_path': '/7htEgZpTc1YOsAZkzXShas2grtd.jpg', 'genre_ids': [99], 'id': 561894, 'original_language': 'en', 'original_title': 'Make Us Dream', 'overview': 'Steven Gerrard became perhaps the greatest player in the history of Liverpool FC, but did so when success and trophies were declining. It became his personal mission to lift the famous club back to the top. That loyalty raised him to God-like status with Liverpool fans, but was an unbearable burden, bringing with it a profound sense of responsibility to live up to their and his own expectations.', 'poster_path': '/ikuKQxE1tfVMCIZVsMyePaZlNEy.jpg', 'release_date': '2018-11-15', 'title': 'Make Us Dream', 'video': False, 'vote_average': 8.0, 'vote_count': 40, 'popularity': 8.757}], 'person_results': [], 'tv_results': [], 'tv_episode_results': [], 'tv_season_results': []}
2021-05-09 09:12:07,325 | root | INFO | GET Request: https://api.themoviedb.org/3/movie/561894?api_key=2f426445f1e6100085f45800bfa7dccf
